ссылка,комнаты,площадь,этаж,цена в месяц,залог,комиссия,ЖКУ и счетчики,адрес,станция метро,шаговая доступность,ссылка на агенство,агенство,количество завершенных сделок ,реквизиты статус
https://www.avito.ru/moskva/kvartiry/1-k._kvartira_40_m_812_et._3825308675,1-к. квартира,40 м²,8/12 эт.,55 000  , 55 000 , 50%,ЖКУ включены без счетчиков,"пр. Шокальского, 32",Медведково,11–15 мин.,https://www.avito.ru/user/a61d8aff14bb1151441dfbc1cace37b4/profile?src=search_seller_info,Capital Mars,62317,Реквизиты проверены
https://www.avito.ru/moskva/kvartiry/1-k._kvartira_36_m_1423_et._3825328446,1-к. квартира,36 м²,14/23 эт.,75 000  , 75 000 , 50%,ЖКУ включены без счетчиков,"Варшавское ш., 168",Лесопарковая,6–10 мин.,https://www.avito.ru/user/a61d8aff14bb1151441dfbc1cace37b4/profile?src=search_seller_info,Capital Mars,62317,Реквизиты проверены
https://www.avito.ru/moskva/kvartiry/1-k._kvartira_349_m_15_et._3822760838,1-к. квартира,"34,9 м²",1/5 эт.,45 000  , 22 500 , 60%,ЖКУ включены без счетчиков,"Глебовская ул., 8Ак2",Бульвар Рокоссовского,16–20 мин.,https://www.avito.ru/user/d48c70806e94e3aa2fcc90fe169d4689/profile?src=search_seller_info,"ООО ""Центр продажи недвижимости """,818,Реквизиты проверены
https://www.avito.ru/moskva/kvartiry/1-k._kvartira_42_m_1214_et._3807869408,1-к. квартира,42 м²,12/14 эт.,75 000  , 75 000 , 50%,ЖКУ включены без счетчиков,"Лесная ул., 10-16",Белорусская,до 5 мин.,,,,
https://www.avito.ru/moskva/kvartiry/1-k._apartamenty_52_m_3368_et._2807853854,1-к. апартаменты,52 м²,33/68 эт.,190 000  , 190 000 ,0%,Все ЖКУ включены,"1-й Красногвардейский пр., 22с1",Международная,до 5 мин.,https://www.avito.ru/user/4f0f2b415baa20429e6b0558ebc6f9a8/profile?src=search_seller_info,"Аренда, продажа от собственников.",2973,Реквизиты проверены
https://www.avito.ru/moskva/kvartiry/1-k._kvartira_422_m_1217_et._3837200729,1-к. квартира,"42,2 м²",12/17 эт.,37 000  , 37 000 ,0%,ЖКУ включены без счетчиков,"Варшавское ш., 282к1",Улица Скобелевская,от 31 мин.,,,,
https://www.avito.ru/moskva/kvartiry/2-k._kvartira_39_m_812_et._2441370701,2-к. квартира,39 м²,8/12 эт.,55 000  , 55 000 , 50%,ЖКУ 6 000 ₽ + счетчики,"Южнопортовая ул., 10",Кожуховская,6–10 мин.,https://www.avito.ru/user/a162e6dda2c87480d28bcfefc83e4f75/profile?src=search_seller_info,AS-Homе,150,Реквизиты проверены
https://www.avito.ru/moskva/kvartiry/2-k._apartamenty_90_m_3685_et._2840391247,2-к. апартаменты,90 м²,36/85 эт.,200 000  , 200 000 ,0%,Все ЖКУ включены,"1-й Красногвардейский пр., 21с2",Деловой центр (МЦК),до 5 мин.,https://www.avito.ru/user/4f0f2b415baa20429e6b0558ebc6f9a8/profile?src=search_seller_info,"Аренда, продажа от собственников.",2973,Реквизиты проверены
https://www.avito.ru/moskva/kvartiry/3-k._kvartira_49_m_29_et._3954993785,3-к. квартира,49 м²,2/9 эт.,50 000  , 50 000 ,0%,ЖКУ включены без счетчиков,"ул. Мусы Джалиля, 38к2",Красногвардейская,6–10 мин.,,,,
https://www.avito.ru/moskva/kvartiry/1-k._kvartira_38_m_1216_et._3722727662,1-к. квартира,38 м²,12/16 эт.,45 000  , 45 000 , 50%,ЖКУ включены без счетчиков,"Кунцевская ул., 13/6",Молодёжная,16–20 мин.,,,,
https://www.avito.ru/moskva/kvartiry/3-k._kvartira_61_m_2133_et._4009822277,3-к. квартира,61 м²,21/33 эт.,79 990  , 79 990 ,0%,ЖКУ 5 000 ₽ + счетчики,"Лобненская ул., 13к3",Яхромская,16–20 мин.,,,,
https://www.avito.ru/moskva/kvartiry/2-k._kvartira_563_m_1616_et._4289970216,2-к. квартира,"56,3 м²",16/16 эт.,55 000  , 55 000 , 60%,ЖКУ включены без счетчиков,"Волжский б-р, 29к1",Кузьминки,11–15 мин.,https://www.avito.ru/user/9587cd705bf4e053af2728fb1e8a2501/profile?src=search_seller_info,Виталий,566,Документы проверены
https://www.avito.ru/moskva/kvartiry/2-k._kvartira_44_m_55_et._3679991054,2-к. квартира,44 м²,5/5 эт.,60 000  , 60 000 ,0%,ЖКУ 4 000 ₽ + счетчики,"3-я Рыбинская ул., 12",Сокольники,16–20 мин.,,,,
https://www.avito.ru/moskva/kvartiry/2-k._kvartira_70_m_1215_et._4009974471,2-к. квартира,70 м²,12/15 эт.,110 000  , 110 000 , 50%,ЖКУ 10 000 ₽ + счетчики,"Маломосковская ул., 14",Алексеевская,11–15 мин.,https://www.avito.ru/user/e1f894ca78126221eb8c56b1b7fdd71e/profile?src=search_seller_info,Grand Tower,22708,Реквизиты проверены
https://www.avito.ru/moskva/kvartiry/2-k._kvartira_46_m_3233_et._4177977660,2-к. квартира,46 м²,32/33 эт.,80 000  , 40 000 , 50%,ЖКУ включены без счетчиков,"Новохохловская ул., 15к3",Новохохловская,11–15 мин.,https://www.avito.ru/user/77dc1473186c41e0ca14a7bebc50f40b/profile?src=search_seller_info,"Агентство недвижимости ""КРЕДИТ-ЦЕНТР""",29,Реквизиты проверены
https://www.avito.ru/moskva/kvartiry/2-k._kvartira_44_m_25_et._3753580718,2-к. квартира,44 м²,2/5 эт.,60 000  , 60 000 , 50%,ЖКУ включены без счетчиков,"Студенческая ул., 23",Студенческая,до 5 мин.,,,,
https://www.avito.ru/moskva/kvartiry/3-k._kvartira_76_m_1016_et._3701343387,3-к. квартира,76 м²,10/16 эт.,120 000  , 120 000 ,0%,ЖКУ включены без счетчиков,"Лобненская ул., 13к4",Яхромская,21–30 мин.,,,,
https://www.avito.ru/moskva/kvartiry/2-k._kvartira_50_m_1213_et._2526224648,2-к. квартира,50 м²,12/13 эт.,80 000  , 80 000 ,0%,ЖКУ включены без счетчиков,"ул. Михайлова, 30Ак4",Окская,6–10 мин.,,,,
https://www.avito.ru/moskva/kvartiry/1-k._kvartira_56_m_2630_et._3825398364,1-к. квартира,56 м²,26/30 эт.,100 000  , 100 000 , 50%,ЖКУ включены без счетчиков,"Астрадамский пр., 4Ак2",Дмитровская,16–20 мин.,https://www.avito.ru/user/a61d8aff14bb1151441dfbc1cace37b4/profile?src=search_seller_info,Capital Mars,62317,Реквизиты проверены
https://www.avito.ru/moskva/kvartiry/1-k._kvartira_40_m_23_et._3668901957,1-к. квартира,40 м²,2/3 эт.,45 000  , 45 000 , 67%,ЖКУ включены без счетчиков,"д. Дудкино, СНТ Круиз, 99",Румянцево,21–30 мин.,,,,
https://www.avito.ru/moskva/kvartiry/1-k._kvartira_41_m_2024_et._1624908516,1-к. квартира,41 м²,20/24 эт.,43 000  , 86 000 ,0%,ЖКУ включены без счетчиков,"Лухмановская ул., 17к1",Лухмановская,16–20 мин.,,,,
https://www.avito.ru/moskva/kvartiry/2-k._kvartira_681_m_321_et._3891982476,2-к. квартира,"68,1 м²",3/21 эт.,83 000  , 83 000 , 36%,ЖКУ включены без счетчиков,"1-я Ямская ул., 6",Марьина Роща,до 5 мин.,https://www.avito.ru/user/b941150141f770da7c8f04e7ae0239fe/profile?src=search_seller_info,КБМ,191,Реквизиты проверены
https://www.avito.ru/moskva/kvartiry/1-k._kvartira_23_m_29_et._3537327090,1-к. квартира,23 м²,2/9 эт.,90 000  , 90 000 , 50%,ЖКУ включены без счетчиков,"ул. Казакова, 7",Курская,6–10 мин.,https://www.avito.ru/user/a61d8aff14bb1151441dfbc1cace37b4/profile?src=search_seller_info,Capital Mars,62317,Реквизиты проверены
https://www.avito.ru/moskva/kvartiry/2-k._kvartira_443_m_59_et._3688489927,2-к. квартира,"44,3 м²",5/9 эт.,54 000  , 54 000 ,0%,ЖКУ включены без счетчиков,"ш. Энтузиастов, 94к4",Новогиреево,21–30 мин.,,,,
https://www.avito.ru/moskva/kvartiry/2-k._kvartira_44_m_25_et._3823347678,2-к. квартира,44 м²,2/5 эт.,65 000  , 65 000 ,0%,ЖКУ включены без счетчиков,"Хорошёвское ш., 82к9",Полежаевская,до 5 мин.,,,,
https://www.avito.ru/moskva/kvartiry/1-k._kvartira_37_m_812_et._2217667621,1-к. квартира,37 м²,8/12 эт.,40 000  , 20 000 , 60%,ЖКУ включены без счетчиков,"Зелёный пр-т, 66к2",Новогиреево,до 5 мин.,,,,
https://www.avito.ru/moskva/kvartiry/2-k._kvartira_46_m_55_et._2281158429,2-к. квартира,46 м²,5/5 эт.,50 000  , 50 000 , 50%,ЖКУ включены без счетчиков,"ул. Коштоянца, 17",Проспект Вернадского,6–10 мин.,https://www.avito.ru/user/a162e6dda2c87480d28bcfefc83e4f75/profile?src=search_seller_info,AS-Homе,150,Реквизиты проверены
https://www.avito.ru/moskva/kvartiry/kvartira-studiya_25_m_225_et._2553546502,Квартира-студия,25 м²,2/25 эт.,42 000  , 42 000 , 50%,ЖКУ включены без счетчиков,"Востряковское ш., 7с1",Озёрная,16–20 мин.,https://www.avito.ru/user/26c09be0542dd846ca55734ac7a627e8/profile?src=search_seller_info,Самолет плюс г Москва,34,Реквизиты проверены
https://www.avito.ru/moskva/kvartiry/2-k._kvartira_58_m_2121_et._3885685834,2-к. квартира,58 м²,21/21 эт.,58 000  , 58 000 , 50%,ЖКУ 5 000 ₽ + счетчики,"рп. Дрожжино, Новое ш., 12к2",Улица Скобелевская,от 31 мин.,https://www.avito.ru/user/373628e4ff4f4c373ce308f030a67dc5/profile?src=search_seller_info,Квадраты Москвы,5703,Документы проверены
https://www.avito.ru/moskva/kvartiry/2-k._kvartira_43_m_59_et._4178143196,2-к. квартира,43 м²,5/9 эт.,49 999  , 49 999 , 50%,ЖКУ 5 000 ₽ + счетчики,"ул. Плещеева, 7",Бибирево,6–10 мин.,https://www.avito.ru/user/9f6b5a827927e3b20b4330e78aa50428/profile?src=search_seller_info,Марина,107,Документы проверены
https://www.avito.ru/moskva/kvartiry/1-k._kvartira_37_m_717_et._3908129742,1-к. квартира,37 м²,7/17 эт.,40 000  , 40 000 ,100%,ЖКУ включены без счетчиков,"Керамический пр., 53к3",Яхромская,16–20 мин.,,,,
https://www.avito.ru/moskva/kvartiry/1-k._kvartira_42_m_2833_et._3825218583,1-к. квартира,42 м²,28/33 эт.,53 000  , 53 000 , 50%,ЖКУ включены без счетчиков,"ул. Михайлова, 30Ак1",Окская,11–15 мин.,https://www.avito.ru/user/a61d8aff14bb1151441dfbc1cace37b4/profile?src=search_seller_info,Capital Mars,62317,Реквизиты проверены
https://www.avito.ru/moskva/kvartiry/2-k._kvartira_58_m_212_et._3791578762,2-к. квартира,58 м²,2/12 эт.,65 000  ,,,,Залог 65 000 ₽ · Без комиссии · ЖКУ включены без счетчиков,"Ленинградское ш., 228к3",,,1 день назад,,Онлайн-показ
https://www.avito.ru/moskva/kvartiry/2-k._kvartira_433_m_15_et._4178519289,2-к. квартира,"43,3 м²",1/5 эт.,52 000  , 52 000 , 50%,ЖКУ включены без счетчиков,"ул. Фабрициуса, 16",Сходненская,11–15 мин.,https://www.avito.ru/user/77dc1473186c41e0ca14a7bebc50f40b/profile?src=search_seller_info,"Агентство недвижимости ""КРЕДИТ-ЦЕНТР""",29,Реквизиты проверены
https://www.avito.ru/moskva/kvartiry/2-k._kvartira_35_m_729_et._3750899696,2-к. квартира,35 м²,7/29 эт.,89 000  ,0,0%,ЖКУ 5 000 ₽ + счетчики,"Флотская ул., 7к3",Речной вокзал,16–20 мин.,https://www.avito.ru/user/fdbe1ec2ce2db9d007aef6f01e8f0c97/profile?src=search_seller_info,Grand Apartments,26,Реквизиты проверены
https://www.avito.ru/moskva/kvartiry/2-k._kvartira_45_m_914_et._2867568753,2-к. квартира,45 м²,9/14 эт.,90 000  , 90 000 , 50%,ЖКУ включены без счетчиков,"ул. Архитектора Щусева, 2к1",ЗИЛ,11–15 мин.,,,,
https://www.avito.ru/moskva/kvartiry/1-k._kvartira_45_m_1325_et._4042533585,1-к. квартира,45 м²,13/25 эт.,40 000  , 40 000 , 50%,ЖКУ 0 ₽ + счетчики,"Муравская ул., 42к1",Пятницкое шоссе,16–20 мин.,https://www.avito.ru/user/e1f894ca78126221eb8c56b1b7fdd71e/profile?src=search_seller_info,Grand Tower,22708,Реквизиты проверены
https://www.avito.ru/moskva/kvartiry/2-k._kvartira_45_m_55_et._783929046,2-к. квартира,45 м²,5/5 эт.,55 000  , 55 000 , 60%,ЖКУ включены без счетчиков,"Щёлковское ш., 35к2",Щёлковская,11–15 мин.,,,,
https://www.avito.ru/moskva/kvartiry/3-k._kvartira_83_m_417_et._3974212184,3-к. квартира,83 м²,4/17 эт.,55 000  , 55 000 ,100%,ЖКУ включены без счетчиков,"ул. Александры Монаховой, 91к2",Коммунарка,21–30 мин.,,,,
https://www.avito.ru/moskva/kvartiry/1-k._kvartira_39_m_1617_et._2855513450,1-к. квартира,39 м²,16/17 эт.,55 000  , 55 000 ,0%,ЖКУ включены без счетчиков,"ул. Льва Яшина, 1",Некрасовка,6–10 мин.,,,,
https://www.avito.ru/moskva/kvartiry/kvartira-studiya_20_m_29_et._3838534807,Квартира-студия,20 м²,2/9 эт.,34 000  , 34 000 ,0%,ЖКУ включены без счетчиков,"Варшавское ш., 282к3",Улица Скобелевская,от 31 мин.,,,,
